"Ano","UF","Pop_Idade_Trab","Pop_Forca_Trab","Pop_Ocup","Pop_Ocup_Trab_Form","Pop_Desoc","Pop_Forca_Trab_Pot","Pop_Subut","Tx_Particp","Nivel_Ocup","Tx_Form","Tx_Desoc","Tx_Compo_Subut","Rend_Med_Trab_Princ","Rend_Med_Todos_Trab","Rend_Hora_Med_Trab_Princ","Rend_Hora_Med_Todos_Trab","Total_1000_Pess_Ocup","Homens","Mulheres","Branca","PretaParda","X14a29","X30a49","X50a59","X60oumais","Sem_Instr_Fund_Incomp","Fund_Comp_Med_Incomp","Med_Comp_Sup_Incomp","Sup_Completo","Ate14h","De15a30h","De31a39h","De40a44h","De45a48h","X49ouMais","Rend_Dom_Percap_Medio","Rend_Dom_Percap_Mediano","Rend_Dom_Percap_Medio_H","Rend_Dom_Percap_Mediano_H","Rend_Dom_Percap_Medio_M","Rend_Dom_Percap_Mediano_M","Rend_Dom_Percap_Medio_Branca","Rend_Dom_Percap_Mediano_Branca","Rend_Dom_Percap_Medio_Parda","Rend_Dom_Percap_Mediano_Parda","Rend_Dom_Percap_Medio_Preta","Rend_Dom_Percap_Mediano_Preta","Rend_Dom_Percap_Medio_PretaParda","Rend_Dom_Percap_Mediano_PretaParda","Total_Pess","Sem_Rend","MaisdeZeroate1quarto","Maisde1quartoate1meio","Maisde1meioate1","Maisde1a2","Maisde2a3","Maisde3a5","Maisde5","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
2013,43,9019,5982,5681,3831,300,183,773,66.3,63,67.4,5,12.5,2465,2561,14.8,14.9,5681,56.2,43.8,85.3,14.4,31.2,46.6,16,6.2,31.3,19.1,35.8,13.7,4,14,5.4,43,15.1,18.5,1727,1132,1761,1141,1695,1124,1840,1202,1083,787,1203,975,1120,842,11039,0.5,3.2,12.4,29.6,33.1,9.8,6.5,5,10.10419065,7.373384114,NA,NA,NA,NA,6.7284676,4.91,NA,NA,NA,NA,2.591952604,1.891439187,11.48,8.508175373
2013,50,1926,1278,1219,754,59,51,168,66.4,63.3,61.9,4.6,12.7,2186,2298,14,14.2,1219,58.4,41.6,44.4,54.4,33.5,48.9,12.3,5.2,36,18.2,32.6,13.2,4.8,13.5,5.9,40.9,19.5,15.4,1352,899,1409,941,1297,876,1651,1018,1092,799,1066,795,1090,798,2523,0.4,4.4,19.5,35.1,26.5,7.6,3.8,2.9,10.10419065,7.373384114,NA,NA,NA,NA,6.7284676,4.91,NA,NA,NA,NA,2.591952604,1.891439187,11.48,8.508175373
2013,51,2471,1645,1572,929,73,51,169,66.6,63.6,59.1,4.4,10,2298,2337,13.7,13.7,1572,61,39,35.6,63.7,34.6,47.8,12.6,5,32.2,20.5,33.2,14.1,2.9,14.7,5.6,44.9,17.4,14.4,1353,955,1385,973,1321,931,1736,1123,1144,860,1099,900,1138,861,3174,0.7,5,16.3,34,29,7.8,4.6,2.7,10.10419065,7.373384114,NA,NA,NA,NA,6.7284676,4.91,NA,NA,NA,NA,2.591952604,1.891439187,11.48,8.508175373
2013,52,5030,3344,3156,1858,188,84,391,66.5,62.7,58.9,5.6,11.4,2192,2260,13,13,3156,58.9,41.1,36.4,62.9,34.6,47.8,12.6,5,33.2,19.5,35.4,11.9,3,13.3,6.6,40.5,19.5,16.9,1377,943,1409,963,1346,917,1721,1081,1189,849,1070,807,1176,844,6416,0.6,4.4,15.5,37.7,27.8,6.8,4.2,3,10.10419065,7.373384114,NA,NA,NA,NA,6.7284676,4.91,NA,NA,NA,NA,2.591952604,1.891439187,11.48,8.508175373
2013,53,2204,1522,1386,1009,137,51,244,69.1,62.9,72.8,9,15.5,4213,4310,26.1,26.2,1386,53.7,46.3,44.4,54.7,32.3,50.6,13,4.1,17.8,13.6,41,27.7,2.3,14.7,7.7,47.5,15.9,11.9,2654,1260,2815,1323,2505,1235,3494,1740,1977,990,1789,1047,1951,1000,2754,1.4,3.5,13.3,24,23.8,8.7,11,14.2,10.10419065,7.373384114,NA,NA,NA,NA,6.7284676,4.91,NA,NA,NA,NA,2.591952604,1.891439187,11.48,8.508175373
2014,11,1284,790,759,432,31,19,79,61.5,59.1,56.9,3.9,9.8,1908,1943,11.6,11.6,759,63.9,36.1,29.6,70.1,34.3,48.6,12.2,5,39.2,18.7,33.1,9,3.5,18.1,6.8,44.4,16.5,10.7,1009,725,1032,732,986,724,1197,875,928,665,968,672,931,666,1668,1,8.6,24.4,35.2,22,5.3,2.2,1.2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,12,570,337,309,144,27,30,71,59.1,54.3,46.7,8.2,19.5,1877,1948,12.1,12,309,62.1,37.9,18.4,81.3,33.8,49.6,11.8,4.8,36.6,16.5,33,13.9,3.2,22.4,7.6,41.9,17.5,7.3,883,509,897,520,869,500,1246,710,801,486,827,502,802,489,803,1.2,21.4,28.3,26.4,14.1,4.5,3.1,1.1,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,13,2608,1635,1493,628,142,73,278,62.7,57.3,42,8.7,16.3,2002,2061,12.7,12.7,1493,62.3,37.7,18.3,80.3,33.5,49.3,12.4,4.8,33.8,15.5,39.7,10.9,2.4,22.9,7.8,36.3,18.6,12.1,962,527,999,538,925,517,1746,834,784,477,997,615,791,482,3668,0.4,21.2,27.9,28.3,13.7,3.6,2.5,2.4,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,14,326,214,198,100,16,17,45,65.6,60.7,50.5,7.5,19.7,2182,2280,14.4,14.4,198,60,40,21.9,74.6,35.9,50,10.1,3.9,24.9,17.9,41.9,15.4,4.3,24.8,6.6,38.9,13.2,12.1,1154,676,1197,697,1110,648,1631,934,1035,631,1302,724,1057,642,445,0.8,11.2,26,30.1,20,5.1,4.3,2.6,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,15,5929,3621,3339,1194,282,267,851,61.1,56.3,35.8,7.8,21.9,1623,1681,10.3,10.3,3339,62.3,37.7,17.7,81.9,35.6,47.3,11.8,5.3,40.9,19.1,31.6,8.5,6.5,22.3,7.5,31.6,16.8,15.3,834,524,846,527,822,516,1172,686,758,498,769,491,759,496,8099,0.7,20.5,28.7,29.6,13.8,3.4,2.1,1.1,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,16,528,330,288,142,42,14,69,62.5,54.6,49.1,12.6,20.1,2197,2257,13.5,13.6,288,60.5,39.5,23,76.2,32.3,51.5,11.7,4.6,28.9,16.6,39,15.5,2.2,18.1,9.2,37.5,16.4,16.7,986,588,1028,601,946,563,1194,720,874,526,1200,592,916,535,755,0.8,16.6,28.2,27.5,17.1,5.3,3.1,1.4,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,17,1092,670,626,303,44,48,138,61.4,57.4,48.3,6.6,19.2,1939,2003,12.1,12.1,626,62.5,37.5,21.2,78.5,34.4,50,11.2,4.3,31,17.2,38,13.8,4.1,17,7.3,45.2,16.2,10.2,1018,647,1052,671,983,605,1461,882,899,593,852,591,894,593,1472,0.5,12.4,28,32,16.9,4.8,3.7,1.6,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,21,4955,2816,2603,846,213,288,705,56.8,52.5,32.5,7.6,22.7,1181,1220,8,8,2603,61.3,38.7,18.8,81,34.2,47.3,12.7,5.8,43.4,17.2,32.2,7.2,5.9,26.8,7.6,37.3,12.6,9.8,614,425,621,427,607,421,832,542,558,400,625,469,565,406,6838,0.9,27.6,31.3,27.9,9.4,1.6,0.7,0.5,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,22,2473,1488,1399,494,89,224,566,60.2,56.6,35.3,6,33,1320,1430,9,9.1,1399,59.8,40.2,21.5,78.5,33.3,46.6,13.7,6.4,45,15.6,28,11.4,10.8,24.4,7.4,35.2,10.8,11.4,870,539,842,531,897,544,1167,667,780,505,854,595,787,510,3225,0.2,22,26.8,28.6,15.8,3,2.3,1.3,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,23,6865,3812,3540,1519,272,370,983,55.5,51.6,42.9,7.1,23.5,1491,1528,9.2,9.2,3540,59.3,40.7,27.5,71.9,34.9,46.9,12.6,5.6,37,19.4,34.5,9,5.9,19.5,5.9,38.5,16.4,13.8,842,521,840,518,843,525,1149,642,708,492,789,566,712,496,8826,0.9,20.9,28.4,31.1,12.7,2.6,1.8,1.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,24,2626,1500,1333,685,167,150,447,57.1,50.8,51.4,11.2,27.1,1627,1704,11.1,11.2,1333,58.7,41.3,38,61.7,32.6,50,13.7,3.7,37.3,14.9,35,12.7,6.6,20.8,6.5,37.9,15.5,12.8,928,587,936,583,920,589,1124,673,798,516,823,623,800,528,3361,0.5,16.7,27.9,32.2,14.6,4.1,2,2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,25,2965,1711,1572,675,139,211,542,57.7,53,43,8.1,28.2,1514,1602,10.1,10.1,1572,60.7,39.3,36.2,63.6,31.9,49,13.6,5.6,44,13,31.7,11.3,7.4,20.5,7,36.4,14.4,14.3,901,541,897,543,905,540,1104,601,773,500,925,592,781,505,3887,0.7,17.3,30.7,31.4,12.5,3.2,2.4,2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,26,7183,4036,3706,1882,331,223,760,56.2,51.6,50.8,8.2,17.9,2032,2090,12.6,12.6,3706,59.5,40.5,31.1,68.7,31.7,50.9,12.1,5.2,35.2,16.1,35.2,13.5,3.8,18.2,6.7,43.1,18.1,10.2,1062,574,1076,583,1048,566,1454,733,878,527,916,571,881,531,9190,1.3,16.6,27.5,31.1,13.6,4,3,3,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,27,2458,1257,1134,581,123,119,313,51.2,46.2,51.2,9.8,22.7,1545,1579,10,10,1134,61.2,38.8,26,73.4,32.1,49.6,13.3,5,43.6,15.4,29.3,11.7,3.8,23.5,6.2,39.6,17.3,9.7,768,479,768,478,769,479,1108,602,655,429,667,489,656,434,3255,1.1,23.1,31.5,27.5,10.8,3,1.8,1.3,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,28,1684,1040,947,465,93,114,317,61.8,56.2,49.1,8.9,27.4,1783,1839,11.6,11.6,947,59.1,40.9,25.3,74.2,33.2,48.7,13.3,4.8,41.8,13.7,31.4,13.2,6.1,23.9,8.3,35.6,14,12.1,1004,543,1014,553,995,539,1398,727,862,508,998,537,873,510,2193,0.8,16.4,30.7,27.6,14.3,5.1,2.7,2.4,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,29,11237,7022,6337,2760,685,637,2101,62.5,56.4,43.6,9.8,27.4,1562,1628,10.2,10.2,6337,59,41,20.7,79,32.3,49.6,12.4,5.6,41.8,15.7,33.4,9.1,6.8,20.5,6.4,38.5,15.8,12.1,921,549,928,557,913,542,1308,688,815,505,845,589,822,527,14537,0.8,17.9,28.9,31.1,13.5,3.6,2.4,1.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,31,16454,10456,9752,6121,705,402,1675,63.5,59.3,62.8,6.7,15.4,2067,2149,12.7,12.8,9752,57.9,42.1,43.4,56.2,31.7,48.2,14.1,6,33.4,16.8,35.3,14.4,4,15.5,6.9,42,17.3,14.4,1345,899,1368,909,1324,887,1756,1061,1036,758,987,777,1028,761,20486,0.6,6.9,18.7,34.6,25.3,6.6,4.2,3.2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,32,2990,1935,1798,1129,137,44,225,64.7,60.2,62.8,7.1,11.3,2237,2300,13.7,13.7,1798,57.9,42.1,41,58.8,30.3,49.8,14.6,5.3,30.8,18,36.8,14.4,2.4,16.2,6.3,47.7,15.5,11.9,1361,889,1384,901,1338,878,1805,1066,1073,744,1040,796,1068,757,3780,1,7.6,18.9,33.3,24.4,6.4,5.1,3.4,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,33,13791,8162,7602,5365,560,117,788,59.2,55.1,70.6,6.9,9.5,2603,2644,15.7,15.7,7602,57.6,42.4,46.9,52.8,26.3,49.8,17.3,6.5,21.3,18.6,41.7,18.3,1.5,13.3,6.2,45.4,21.3,12.4,1622,991,1651,1002,1595,985,2159,1240,1166,841,1144,785,1161,828,16718,1.4,4.7,15.5,32.2,26.7,8.7,5.7,5.1,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,35,35779,23310,21575,15801,1735,562,3047,65.2,60.3,73.2,7.4,12.8,3095,3154,18,18,21575,56,44,63.5,34.7,30.1,48.3,15.3,6.2,20.5,16,41.4,22,2.5,11.1,5.7,46.2,20,14.6,1911,1147,1950,1175,1875,1122,2259,1332,1196,937,1249,995,1205,948,43909,0.9,2.4,12.1,29.5,31.5,10.2,7,6.4,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,41,8769,5750,5523,3894,227,148,575,65.6,63,70.5,4,9.7,2564,2638,16.2,16.3,5523,57.7,42.3,69.3,29.7,32.4,48.2,13.8,5.5,27.3,19,36.7,17,3.6,12.7,5.7,48.7,16,13.3,1600,1058,1631,1071,1570,1038,1789,1169,1129,881,1286,987,1144,898,10978,0.6,3,13.5,32.2,31.2,9.6,5.9,3.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,42,5461,3582,3474,2731,108,46,211,65.6,63.6,78.6,3,5.8,2528,2572,14.9,15,3474,56.8,43.2,88,11.8,34.4,47.5,13.8,4.3,24.7,21.1,38.8,15.4,2,11.9,4.4,55.8,13,13,1662,1252,1684,1273,1640,1229,1730,1305,1159,941,1241,932,1176,935,6696,0.5,1.7,9.3,28.6,38.7,11.7,6.4,3.3,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,43,9063,5919,5596,3929,323,167,734,65.3,61.7,70.2,5.5,12.1,2560,2672,15.8,15.9,5596,55.6,44.4,84,15.7,30.3,46.5,16.6,6.6,30,20,34.8,15.2,4.1,13.4,5.2,45.5,14.7,17.2,1763,1146,1788,1170,1739,1129,1919,1265,1045,801,992,743,1027,787,11094,0.5,3.3,12,29.3,32.7,10.3,6.8,5,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,50,1970,1291,1238,772,54,56,171,65.6,62.9,62.4,4.1,12.7,2308,2395,14.4,14.4,1238,58.1,41.9,44.3,54.3,34,47.3,13.3,5.4,36,17.6,31.8,14.7,4.5,14.9,5.3,41.2,17.4,16.6,1413,956,1442,963,1384,939,1746,1095,1128,821,1188,899,1134,821,2555,0.3,4.2,17.4,34.6,27.9,7.6,5.2,2.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,51,2478,1616,1548,955,68,44,159,65.2,62.5,61.7,4.2,9.6,2398,2454,14.1,14.2,1548,61.6,38.4,34.6,64.8,32.8,49.8,12.6,4.8,31,22,33,14,3.3,14.3,5.6,46.9,15.4,14.5,1364,965,1388,979,1340,927,1894,1248,1108,848,1033,821,1099,848,3219,0.8,3.9,18.4,32.9,29.1,7.7,4.4,2.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,52,5111,3426,3217,1929,209,97,398,67,62.9,60,6.1,11.3,2275,2338,13.4,13.5,3217,59.5,40.5,39.3,60.3,32.1,50.3,12.5,5.1,32.3,18,36.1,13.5,2.9,13,6.3,43.5,20.8,13.6,1370,965,1403,974,1337,948,1701,1127,1165,862,1087,784,1156,846,6516,0.7,4.6,16.7,34.6,28.5,7.4,4.7,2.6,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,53,2240,1485,1341,995,144,48,233,66.3,59.9,74.2,9.7,15.2,4200,4272,25.9,25.9,1341,54.1,45.9,42.3,57,29.8,51.6,13.5,5.2,16.8,14.4,38.5,30.2,2,15.3,9,46.9,16.5,10.2,2604,1263,2695,1285,2521,1240,3465,1899,2001,1019,1761,966,1971,1005,2797,1.3,3.3,14.4,24.4,22.2,10,10.8,13.6,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2015,11,1269,779,734,417,45,30,95,61.4,57.9,56.7,5.7,11.7,1953,1998,11.8,11.9,734,63.8,36.2,31.4,67.9,33.8,49.3,12.7,4.2,37.6,19.9,31,11.5,3.6,14.8,7.2,49.9,13.9,10.6,1005,700,1032,722,977,683,1231,860,909,658,860,719,905,659,1688,1,12.1,23.6,33.6,21,4.7,2.9,1,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,12,573,344,314,134,30,23,68,60,54.7,42.7,8.9,18.6,1944,2009,12.5,12.5,314,61.2,38.8,18.1,81.8,32.9,51.9,10.6,4.6,37.3,15.5,32.1,15.1,3.6,23.6,8.4,41.1,15.4,7.8,915,499,946,505,884,495,1447,708,803,480,867,532,807,481,816,0.8,23.3,27.5,25.1,14.3,4.3,2.8,1.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,13,2702,1644,1488,640,155,73,275,60.8,55.1,43,9.5,16,1956,2011,12,12,1488,63,37,16.5,82.3,32.4,50.2,12.7,4.7,30.7,15.6,40.6,13,3.4,20.9,6.2,42.3,15.7,11.5,910,512,930,514,889,507,1507,762,790,480,966,500,794,480,3736,0.9,21.6,28.8,26.7,14.1,3.6,2.3,1.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,14,330,218,198,102,19,14,45,65.9,60,51.3,8.9,19.5,2217,2373,14.6,14.7,198,59,41,23.4,72.5,34.5,47.9,12.9,4.7,26.7,14.8,40.2,18.3,4,23.4,6.2,40.2,12.2,14,1210,686,1244,707,1176,670,1894,907,1032,654,1162,672,1044,654,456,0.4,11.4,25.5,32.6,17,5.5,4.5,3.1,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,15,6001,3843,3479,1207,363,368,1091,64,58,34.7,9.4,25.9,1523,1583,10.2,10.3,3479,61.1,38.9,18.9,80.7,33.7,47.9,12.8,5.5,41.6,18.3,31.2,8.9,7.7,23.7,7.6,31.8,14.2,15.1,816,499,811,502,820,496,1157,657,736,476,721,496,735,480,8197,0.9,22.1,29.4,27.3,13.7,3.4,2.3,1.1,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,16,540,332,296,136,36,19,74,61.4,54.7,46,10.9,21.1,2236,2272,15.4,15.4,296,61.3,38.7,21.9,77.7,31.7,51.8,12.2,4.2,29.2,13.5,39.9,17.3,4.4,23.5,9.4,31.5,17.8,13.5,1009,547,1042,567,975,541,1288,671,934,515,921,524,932,517,772,1.3,18.9,27.8,25.2,15.2,6.4,3.5,1.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,17,1111,677,611,317,66,47,154,61,55,51.9,9.8,21.3,1969,1996,12.4,12.4,611,62.2,37.8,22.2,77.4,33.4,51.4,10,5.2,31.1,17.7,37.9,13.2,4.6,17.1,7.2,48.4,14.5,8.2,997,629,1041,649,952,605,1474,887,878,578,794,525,868,574,1491,1,13.6,27.6,31.8,17.1,4.7,2.5,1.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,21,5009,2866,2614,820,252,297,787,57.2,52.2,31.4,8.8,24.9,1203,1243,8.5,8.5,2614,61.7,38.3,18,81.7,33.7,48,12.3,6,42.7,17.4,31.8,8.1,6.5,27.4,6.9,36.6,12.3,10.3,628,422,631,425,625,422,843,540,584,396,580,428,583,400,6878,1,29.6,30,26.3,9.4,2.1,1,0.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,22,2505,1547,1420,507,127,223,579,61.7,56.7,35.7,8.2,32.7,1377,1478,9.5,9.5,1420,58.6,41.4,19,80.9,32.5,47,13,7.5,44.2,16,28.3,11.4,10.9,25.6,7.2,33.6,11.8,10.9,891,546,877,540,905,549,1347,679,763,521,915,628,776,527,3233,0.3,19.4,27.9,31.7,13.8,3.2,2,1.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,23,6895,3776,3442,1521,334,365,1001,54.8,49.9,44.2,8.8,24.2,1532,1572,9.9,9.9,3442,60.1,39.9,27.8,71.8,32.4,49.2,13,5.4,35.5,18.8,35.8,9.9,5.6,20.2,6.2,40,16.2,11.7,852,514,835,511,869,515,1148,654,736,479,752,491,737,482,8890,1,21.1,28.7,29.2,13,2.9,2.7,1.4,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,24,2682,1561,1381,742,180,163,478,58.2,51.5,53.7,11.6,27.7,1686,1768,11.1,11.1,1381,58,42,39,60.8,28.8,51.1,14.9,5.2,35.2,15.4,35.5,13.9,6.6,20,7,41,13.8,11.5,1001,625,1000,629,1003,621,1212,683,863,569,860,621,862,572,3393,0.4,16.4,26.1,31.2,16.6,4.6,2.6,2.1,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,25,3041,1772,1602,694,170,215,584,58.3,52.7,43.3,9.6,29.4,1557,1670,10.4,10.5,1602,59.4,40.6,35.9,63.7,31.8,47.9,14.5,5.8,41,13.5,32.7,12.8,6.4,22.9,6.8,37.6,13.3,13,947,559,932,560,961,555,1193,645,787,518,972,543,800,519,3909,0.5,18.3,28.4,30.2,13.9,4.2,2.6,1.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,26,7334,4132,3706,1874,425,261,897,56.3,50.5,50.6,10.3,20.4,1845,1892,11.6,11.6,3706,59,41,30.9,68.8,31.3,49.4,13.4,5.9,35.1,13.7,35.6,15.7,4.3,19.2,7.1,41.7,17.8,9.9,1008,550,1010,552,1007,550,1471,728,797,503,858,541,802,503,9260,1.1,19.3,27.5,29.5,13.5,3.7,2.3,2.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,27,2481,1268,1122,568,146,133,371,51.1,45.2,50.6,11.5,26.4,1474,1514,9.9,9.9,1122,60.7,39.3,25.3,74.1,32,51.1,13,3.9,42.4,16,30.4,11.2,5.3,23,5.8,41.9,15.5,8.5,729,446,729,442,728,455,1003,518,636,415,721,441,641,417,3270,1.4,25.3,32.2,25.9,9.8,2.3,2.1,1,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,28,1730,1038,943,470,96,102,311,60,54.5,49.9,9.2,27.3,1687,1748,11.2,11.3,943,58.7,41.3,22.5,77.1,31.8,51.7,12.3,4.2,42.3,14.3,30.4,13,6.1,23.1,7.2,36.9,14.8,11.9,957,550,979,565,937,539,1379,675,823,519,953,598,835,526,2214,0.7,17.9,29,30.7,12.8,3.8,3.5,1.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,29,11368,7214,6398,2843,816,689,2376,63.5,56.3,44.4,11.3,30.1,1465,1549,9.7,9.8,6398,58.4,41.6,19.6,80,31.4,50.2,12.7,5.7,38.3,14.1,37,10.6,7.3,20.2,6.2,38.9,14.4,12.9,897,551,903,558,892,542,1264,684,801,506,839,597,810,527,14600,0.9,19.7,27.2,30.6,14,3.4,2.5,1.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,31,16795,10946,9981,6252,965,565,2241,65.2,59.4,62.6,8.8,19.5,1997,2087,12.3,12.4,9981,56.7,43.3,44,55.8,32.1,46.7,14.9,6.2,32.3,17.5,35.1,15.1,4.3,15.7,5.7,44.1,16.2,14.1,1338,907,1364,926,1313,886,1670,1016,1102,776,1015,811,1087,786,20626,0.7,6.6,18.4,34.8,25,7.3,4.4,2.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
